user;method;session;n_from;n_to;rowcnt;type_of_action;sumdist;elpstime;direction;straight;avg_velo;min_ang;max_ang;avg_ang;min_vel;max_vel;avg_vel
user12;train;session_2144641057.csv;3094;3134;41;1;999.5458289830761;8.049999999999955;3;0.24585950050010882;124.16718372460643;-3.0916342578678506;3.141592653589793;-0.4316495814715086;0.7818608287724808;1534.4730265056955;238.32152911137842
user12;train;session_2144641057.csv;3135;3148;14;1;619.0650104829542;1.0919999999999845;7;0.3399742284465871;566.9093502591236;0.0;3.011890116433881;0.7588054512402793;29.237389113573602;1702.3726245488783;540.9382198145983
user12;train;session_2144641057.csv;3149;3173;25;1;450.51701427835417;7.6749999999999545;1;0.9086703864140689;58.699285247994375;-3.125200679281788;3.141592653589793;0.33270826827371236;0.6410256410256168;756.5168807468679;180.54702444447523
user12;train;session_2144641057.csv;3174;3185;12;1;265.44687697694127;0.8110000000000355;5;0.9642127385610234;327.30810971261366;-1.2490457723982544;1.5707963267948966;0.1172547974350447;5.84795321637259;1064.5161290327057;239.22278026318168
user12;train;session_2144641057.csv;3186;3206;21;1;427.4998849284392;2.089999999999918;3;0.4410893314528249;204.5453994872995;-3.0060649396042924;3.141592653589793;-0.20794001601679954;14.333769086541794;708.6256375902922;211.26098487837427
user12;train;session_2144641057.csv;3207;3232;26;1;855.533253888452;3.477999999999838;1;0.2749012483670262;245.98425931238984;-2.5535900500422257;3.141592653589793;0.5038976184911278;1.3642564802183792;1973.1810137080456;345.00574898557625
user12;train;session_2144641057.csv;3233;3262;30;1;641.0113526705404;4.1340000000000146;4;0.2563873366374065;155.05838235862075;-3.126209251809198;3.141592653589793;-0.16996213767211857;3.1287910671971257;1096.5706451131382;216.06619341277303
user12;train;session_2144641057.csv;3263;3282;20;1;426.68353679746934;7.581000000000131;4;0.43164034945871793;56.28327882831579;-3.1016139664665032;3.141592653589793;0.07781001979459831;0.19022256039566068;917.4311926611934;219.45807102890487
user12;train;session_2144641057.csv;3283;3287;5;1;17.21110255092798;0.9670000000000982;3;0.999625124722624;17.79845144873447;-0.982793723247329;0.0;-0.38201778824978827;10.511811298726546;80.0;22.627952824681635
user12;train;session_2144641057.csv;3288;3292;5;1;13.385164807134505;1.3730000000000473;6;0.9826510638819461;9.748845453120207;0.0;1.5707963267948966;0.5522172552954856;0.0;73.39449541274237;23.295162773963682
user12;train;session_2144641057.csv;3293;3303;11;1;40.44711526817864;5.81899999999996;3;0.30077608699494923;6.950870470558329;-1.5707963267948966;1.6614562139956417;-0.253152792476193;0.0;100.91743119273129;27.969523549008304
user12;train;session_2144641057.csv;3304;3309;6;1;17.97211435474371;0.6240000000000236;7;0.985974426653488;28.801465312088187;0.0;2.356194490192345;0.9935724587971574;0.0;100.9237551117021;23.886540141093178
user12;train;session_2144641057.csv;3310;3314;5;1;21.04536101718726;0.4680000000000746;3;0.9989753097824736;44.96872012218784;-1.5707963267948966;0.0;-0.6101865532778096;40.16064257027731;101.33358731350424;35.373557470945386
user12;train;session_2144641057.csv;3315;3320;6;1;22.60391472142849;0.7019999999999982;7;0.9742876761372544;32.19930871998369;0.0;1.892546881191539;0.8419469324731225;0.0;102.57192557324278;35.107764181658204
user12;train;session_2144641057.csv;3321;3325;5;1;15.30344551311661;0.5149999999998727;3;0.9995826448146738;29.7154281808163;-1.3909428270024184;0.0;-0.5433520981340901;0.0;101.63945352281016;24.737629341583308
user12;train;session_2144641057.csv;3326;3377;52;0;3263.792745971598;21.48199999999997;4;0.2859574809495053;1.5193151224148602;-3.0890095919788516;3.141592653589793;0.14805972990501198;0.1571091908876667;2474.3807306071553;580.512911168979
user12;train;session_2144641057.csv;3378;3410;33;0;2043.27210560127;10.108999999999924;0;0.47501927429188456;2.0212405832439266;-1.646600164156036;3.141592653589793;0.4238193791358695;0.5275652862041444;8606.705146110158;622.3964071726974
user12;train;session_2144641057.csv;3411;3417;7;1;18.0;0.8900000000001;6;1.0;20.224719101121323;0.0;1.5707963267948966;0.8975979010256552;6.410256410258503;127.65957446801593;25.548832668151494
user12;train;session_2144641057.csv;3418;3427;10;0;84.41645869606795;1.0610000000001492;7;0.5947840221929552;79.56310904435068;0.24497866312686414;3.064820762320015;1.2635530345268493;6.41025641024916;237.0619056434583;61.05701632946928
user12;train;session_2144641057.csv;3428;3434;7;3;23.0;0.7799999999999727;1;1.0;29.48717948718052;3.141592653589793;3.141592653589793;2.243994752564138;5.57103064066971;85.10638297867729;33.461526123115036
user12;train;session_2144641057.csv;3435;3443;9;1;88.53030891602607;0.8269999999999982;4;0.7829872972457829;107.04995032167626;-1.5707963267948966;0.4636476090008061;-0.3620140730576644;0.0;274.92337731710455;87.30301798454335
user12;train;session_2144641057.csv;3444;3452;9;1;33.55012125498327;7.144999999999982;3;0.6597872911678601;4.695608293209706;-1.642103791580187;2.0344439357957027;0.11856456515989648;0.0;102.44998779892558;19.563634771337778
user12;train;session_2144641057.csv;3453;3457;5;0;232.96404490418703;161.1489999999999;0;0.8628795039815532;0.014456437514609908;-3.1310110379687175;1.7818896600176433;-0.2698242755902148;0.006214461050865365;1512.0846537148639;381.23186756153007
user12;train;session_2144641057.csv;3458;3491;34;1;1096.1078742778493;5.7409999999999854;6;0.2487688224377499;190.9262975575426;-2.2655346029916;3.141592653589793;0.6782985937437745;1.6746638529790783;1520.5297673860762;314.6942823066111
user12;train;session_2144641057.csv;3492;3503;12;0;829.4515670708784;1.4510000000000218;4;0.39055442898913784;571.6413280984602;-1.6023174146123487;1.4268708774066803;0.18917829340705378;7.562639370983238;1957.562438766849;576.3540335645716
user12;train;session_2144641057.csv;3504;3512;9;3;103.11149596008963;1.4039999999999964;5;0.9996716629961298;73.44123643881046;0.0;0.06656816377582381;0.024769785448742882;23.489525591203996;238.70847396770034;100.44330478187233
user12;train;session_2144641057.csv;3513;3543;31;0;1008.4928856206018;6.037000000000035;1;0.5656597626919102;167.0519936426364;-3.0750244898139694;2.0344439357957027;-0.13790999971891602;0.9708737864077928;3170.9692322023134;282.77085347589497
user12;train;session_2144641057.csv;3544;3555;12;3;54.43157482861015;1.699999999999818;4;0.9908797680477541;32.018573428597634;-0.4636476090008061;0.0;-0.13966616301938398;4.34187956796183;111.61032165692629;39.3456226088918
user12;train;session_2144641057.csv;3556;3574;19;0;299.3100485976411;1.7159999999998945;0;0.8590573042076676;174.42310524339135;-3.103874701122929;3.141592653589793;0.2800186089175156;4.926108374384855;1073.361553670009;158.08181658608288
user12;train;session_2144641057.csv;3575;3585;11;3;72.8494339129568;1.4510000000000218;4;0.9929998571033672;50.206363826985324;-0.4636476090008061;0.0;-0.08638108902027239;5.2987392831745375;165.13761467901483;59.83630604758949
user12;train;session_2144641057.csv;3586;3619;34;0;1137.010870167676;6.926000000000158;5;0.27539698559860387;164.16558910881463;-1.5707963267948966;3.141592653589793;0.41839993984920926;0.2849002849002856;1312.0228360174153;312.5522016023185
user12;train;session_2144641057.csv;3620;3630;11;3;71.27766255629209;1.1230000000000473;4;0.9964996168641754;63.47075917746134;-0.4636476090008061;0.0;-0.04970807644447703;24.46483180428148;180.85106382968925;70.61560038900367
user12;train;session_2144641057.csv;3631;3679;49;1;1734.9493003484724;8.346000000000004;2;0.31477890642421197;207.87794157062925;-2.8864102629689747;3.141592653589793;-0.24381485169102984;0.0;1657.811111678796;331.98250323724073
user12;train;session_2144641057.csv;3680;3690;11;1;95.13539385043937;1.1080000000001746;0;0.48908780016904796;85.86226881807254;-0.09495170634275632;3.141592653589793;1.317275713121705;0.0;294.86529688072403;61.779902630720166
user12;train;session_2144641057.csv;3691;3697;7;1;42.47665264613589;0.6710000000000491;1;0.9890587053832228;63.30350617903544;-3.079173843593836;3.141592653589793;0.7943151362540135;8.222171874260964;294.15081728243365;61.53835533563447
user12;train;session_2144641057.csv;3698;3704;7;1;69.0;0.7329999999999472;1;1.0;94.13369713506816;0.0;3.141592653589793;1.7951958020513104;3.759398496239522;431.19266055076093;97.49200984115275
user12;train;session_2144641057.csv;3705;3712;8;1;50.25020751501344;0.8269999999999982;1;0.9958164649934347;60.76204052601397;-3.1016139664665032;3.141592653589793;0.4077195235017999;7.692307692305719;229.54121106799215;70.0340748837513
user12;train;session_2144641057.csv;3713;3725;13;1;92.92244838521059;2.308999999999969;1;0.37727262782171644;40.24358959948542;-0.35877067027057225;3.141592653589793;1.3301309369783991;1.0341261633918288;170.54488874332674;62.72522677459414
user12;train;session_2144641057.csv;3726;3734;9;1;30.45623261899998;1.481999999999971;0;0.7886997909236925;20.55076425033777;-2.999695598985629;3.141592653589793;1.020685404251242;0.0;50.50762722765648;18.904227311670745
user12;train;session_2144641057.csv;3735;3754;20;1;65.32455532033676;3.93100000000004;1;0.9955025584584597;16.617795807768022;-2.819842099193151;3.141592653589793;2.07421028027303;0.0;64.28571428577276;23.94616299059838
user12;train;session_2144641057.csv;3755;3760;6;0;21.87879821013258;0.9039999999999964;0;0.7226808414695866;24.20221040943879;0.3217505543966422;3.141592653589793;1.4648631727587247;3.939313544215588;84.58297667247109;23.935883641182823
user12;train;session_2144641057.csv;3761;3784;24;3;450.0147027033899;3.8070000000000164;5;0.9999697974453526;118.20717171089781;0.0;0.029403288204005115;0.0012251370085002132;1.2091898428053232;734.0425531910917;170.8835929160683
user12;train;session_2144641057.csv;3785;3818;34;0;2717.7526110793333;10.826000000000022;0;0.22213094060786945;2.5103940615918416;-3.0387311639277246;3.141592653589793;0.45495027429845114;1.6574585635359615;3218.6017705047207;665.4654218671986
user12;train;session_2144641057.csv;3819;3848;30;1;667.404195827001;7.5190000000000055;5;0.630894674956184;88.76236146123162;-1.7681918866447774;3.141592653589793;0.3430303044492678;0.0;1354.9114819657748;205.3725621726662
user12;train;session_2144641057.csv;3849;3854;6;1;11.099019513592784;0.6079999999999472;5;0.9951654741808672;18.254966305252875;0.0;0.19739555984988075;0.032899259974980125;8.0;35.714285714318194;13.399495968061444
user12;train;session_2144641057.csv;3855;3860;6;1;21.0;0.9669999999998709;1;1.0;21.71664943123351;0.0;3.141592653589793;1.0471975511965976;1.8315018315024294;75.47169811317906;15.460639988936299
user12;train;session_2144641057.csv;3861;3869;9;0;265.5070868080349;10.54600000000005;2;0.9711851851760818;0.2517609395107469;-2.5829933382462307;0.0;-1.5076305530835772;0.11425959780621633;1165.694203129227;285.827981410683
user12;train;session_2144641057.csv;3870;3905;36;0;785.736584089729;17.285000000000082;2;0.1285984981208588;0.45457713861135396;-3.0732063099992897;2.293775680196388;-0.02127770945495327;0.24210350557598145;1083.2294671996606;189.51579339074496
user12;train;session_2144641057.csv;3906;3948;43;0;1194.3951792828248;10.093000000000075;2;0.22258092308296043;1.1833896554867889;-2.93998954493695;3.141592653589793;0.08758793137038498;0.49701789264414914;1282.86277163086;259.0148926112335
user12;train;session_2144641057.csv;3949;3984;36;1;827.9597688840614;7.831000000000131;0;0.7289799480293634;105.72848536381657;-3.050932766389048;3.141592653589793;1.0238845109970167;0.0;1657.912649693722;206.13671516304328
user12;train;session_2144641057.csv;3985;4000;16;1;366.91527882167645;1.731999999999971;4;0.8750693510149128;211.84484920420473;-1.5707963267948966;3.141592653589793;0.7943109448855262;4.016064257027731;1385.442609654792;240.5833658995732
user12;train;session_2144641057.csv;4001;4012;12;1;165.21459567232466;1.4510000000000218;1;0.9868926634737534;113.86257455018757;-2.88544127102419;3.141592653589793;1.7967290450846907;38.46546290813858;348.6238532112535;120.94624462560932
user12;train;session_2144641057.csv;4013;4037;25;1;494.9064559498875;6.863999999999805;4;0.2747994057563292;72.10175640295769;-1.5707963267948966;3.141592653589793;1.0346137828437072;0.2901073397157041;1247.497205355832;189.7178665568492
user12;train;session_2144641057.csv;4038;4049;12;1;164.48475441281423;1.356999999999971;1;0.9754665077248812;121.21205188859082;-2.9872738776636742;3.141592653589793;0.7624490327807467;9.555846057685244;417.8090839163277;125.37118043793998
user12;train;session_2144641057.csv;4050;4063;14;1;574.3538477614213;2.449000000000069;5;0.8962404778797477;234.5258667870172;0.0;3.141592653589793;0.9557648283501557;0.0;1202.0799525996829;375.32357326091505
user12;train;session_2144641057.csv;4064;4092;29;1;1208.2676091249832;6.598999999999933;4;0.2544276226973049;183.09859207834452;-3.074210157746417;3.0723963749712104;0.03113497285082554;1.4245014245014282;2056.7244127853783;400.41085886903704
user12;train;session_2144641057.csv;4093;4111;19;1;388.63521502812455;3.604000000000042;2;0.11897664004390698;107.83441038516094;-2.616796881939686;1.5707963267948966;-0.3505404436506011;0.0;1078.8694372767993;186.2933728936779
user12;train;session_2144641057.csv;4112;4121;10;1;281.1824821650725;2.4020000000000437;0;0.9346931130084856;117.06181605539858;-2.5535900500422257;2.93471870461005;0.13460826691902938;1.327043310088939;1555.201475257816;294.3909244181239
user12;train;session_2144641057.csv;4122;4131;10;1;184.5208202676233;1.0450000000000728;6;0.978265689752162;176.57494762450762;0.0;1.5106280756398869;0.7065410480576467;5.813953488371232;762.8483121452701;192.61084056496654
user12;train;session_2144641057.csv;4132;4155;24;1;458.1187002483656;2.0599999999999454;3;0.7405107049453105;222.38771856717366;-1.5707963267948966;0.8156919233162234;-0.5315015626166056;0.0;620.9457342763147;200.45902840212412
user12;train;session_2144641057.csv;4156;4185;30;0;786.4219823194952;22.728999999999814;1;0.6882090048473445;0.3459993762679844;-3.123076251521784;3.141592653589793;0.634458622152867;0.18890498079466198;1738.2166097207048;221.7706960582712
user12;train;session_2144641057.csv;4186;4220;35;1;1537.4938704991664;3.7899999999999636;6;0.14213038656654242;405.6712059364594;-2.999695598985629;3.141592653589793;0.9168920408664961;1.526717557251972;1671.0852406900306;443.95345452940904
user12;train;session_2144641057.csv;4221;4262;42;1;1900.5021805760057;5.6159999999999854;5;0.04109571541527786;338.4085079373238;-2.9829373914033916;3.141592653589793;-0.529648184866507;5.347593582890614;2606.053695854595;420.971088918108
user12;train;session_2144641057.csv;4263;4273;11;1;390.46641051088886;2.4019999999998163;5;0.998835054161413;162.55887198622762;-0.11942892601833845;0.10168885176307704;-0.0015489978166054576;2.173913043478089;1348.6238532119544;338.6531372952162
user12;train;session_2144641057.csv;4274;4319;46;0;2921.3705141825094;11.123000000000047;2;0.20262524270154106;2.6264231899509998;-3.1293981361415413;3.141592653589793;-0.31796310050146315;0.6821282401090838;4898.92887601719;627.2312593350268
user12;train;session_2144641057.csv;4320;4342;23;0;372.23009793737486;11.700000000000045;5;0.8410536657069054;0.3181453828524559;-2.356194490192345;3.141592653589793;0.6366878317251684;0.23062730627306205;838.4337364259721;138.89408998397747
user12;train;session_2144641057.csv;4343;4361;19;0;914.0017437068802;10.030999999999949;7;0.40645105360214817;0.9111770947132738;-2.964883797519757;3.141592653589793;0.26995635081244207;0.12399256044637239;1449.802554549673;398.85112515255054
user12;train;session_2144641057.csv;4362;4376;15;1;332.41957260860124;1.90300000000002;6;0.3380096556574234;174.6818563366252;-2.896613990462929;2.976443976175166;0.7290819604271165;12.570443980542624;1015.4102578529436;208.58331628174076
user12;train;session_2144641057.csv;4377;4407;31;1;1192.870006685548;4.1340000000000146;2;0.4396485045771861;288.5510417720232;-3.118869292748152;2.461071428922579;-1.0879083979442672;3.7735849056621906;961.5536764032532;392.70101364804344
